Jul.Day,YYYY/MM/DD,Wdy,XAU/USD,XAG/USD,XPT/USD
2457568,6/28/2016,Tue,0.00075879,0.056915,0.00102459
2457569,6/29/2016,Wed,0.00075477,0.054915,0.001
2457570,6/30/2016,Thu,0.00075592,0.054466,0.000999
2457574,7/4/2016,Mon,,0.049116,
2457575,7/5/2016,Tue,0.00073968,0.050684,0.00093985
2457576,7/6/2016,Wed,0.00072834,0.048948,0.00093284
2457577,7/7/2016,Thu,0.00073424,0.050125,0.00091912
2457578,7/8/2016,Fri,0.00073749,0.05071,0.00092251
2457581,7/11/2016,Mon,0.00073695,0.048852,0.00091659
2457582,7/12/2016,Tue,0.00074132,0.04914,0.00091324
2457583,7/13/2016,Wed,0.00074409,0.049285,0.00091491
2457584,7/14/2016,Thu,0.00075477,0.049383,0.00091996
2457585,7/15/2016,Fri,0.0007508,0.049652,0.00091408
2457588,7/18/2016,Mon,0.00074996,0.05071,0.00092166
2457589,7/19/2016,Tue,0.0007508,0.050025,0.00091912
2457590,7/20/2016,Wed,0.00075764,0.050761,0.00093545
2457591,7/21/2016,Thu,0.00075764,0.051706,0.00091659
2457592,7/22/2016,Fri,0.00075364,0.050761,0.00091408
2457595,7/25/2016,Mon,0.00075534,0.05152,0.00093458
2457596,7/26/2016,Tue,0.00075477,0.050813,0.00091827
2457597,7/27/2016,Wed,0.00074911,0.051073,0.00090334
2457598,7/28/2016,Thu,0.00074409,0.048996,0.00087336
2457599,7/29/2016,Fri,0.00074077,0.0499,0.00087336
2457603,8/2/2016,Tue,0.00073181,0.048286,0.00084962
2457604,8/3/2016,Wed,0.00073343,0.048567,0.00085985
2457605,8/4/2016,Thu,0.00073181,0.049603,0.00086281
2457606,8/5/2016,Fri,0.0007405,0.049456,0.00087108
2457609,8/8/2016,Mon,0.00074631,0.050865,0.00086881
2457610,8/9/2016,Tue,0.00074687,0.050761,0.00087336
2457611,8/10/2016,Wed,0.00073803,0.049176,0.0008446
2457612,8/11/2016,Thu,0.00074077,0.04948,0.0008569
2457613,8/12/2016,Fri,0.00073749,0.050327,0.00087108
2457616,8/15/2016,Mon,0.00074576,0.050251,0.00089767
2457617,8/16/2016,Tue,0.00074077,0.049913,0.0008881
2457618,8/17/2016,Wed,0.00074077,0.051099,0.00090009
2457619,8/18/2016,Thu,0.00073913,0.050556,0.00088968
2457620,8/19/2016,Fri,0.00074353,0.051507,0.00090253
2457623,8/22/2016,Mon,0.00074353,0.052882,0.00089928
2457624,8/23/2016,Tue,0.00074187,0.052687,0.0009009
2457625,8/24/2016,Wed,0.00075024,0.053079,0.00091575
2457626,8/25/2016,Thu,0.00075534,0.054054,0.00092937
2457627,8/26/2016,Fri,0.0007508,0.053562,0.00092678
2457630,8/29/2016,Mon,0.00075592,,0.00092593
2457631,8/30/2016,Tue,0.00075706,0.053248,0.00093545
2457632,8/31/2016,Wed,0.00076314,0.053362,0.00095057
2457633,9/1/2016,Thu,0.00076227,0.053619,0.00095694
2457634,9/2/2016,Fri,0.0007542,0.053333,0.00094877
2457638,9/6/2016,Tue,0.00074771,0.05102,0.00091827
2457639,9/7/2016,Wed,0.00073885,0.050201,0.00090992
2457640,9/8/2016,Thu,0.0007427,0.050176,0.00091743
2457641,9/9/2016,Fri,0.00074743,0.05152,0.00093023
2457644,9/12/2016,Mon,0.00075307,0.053419,0.00095694
2457645,9/13/2016,Tue,0.00075193,0.052192,0.0009542
2457646,9/14/2016,Wed,0.00075592,0.052521,0.00096712
2457647,9/15/2016,Thu,0.00075735,0.052743,0.00096805
2457648,9/16/2016,Fri,0.00076168,0.052882,0.00098619
2457651,9/19/2016,Mon,0.00075879,0.052301,0.00097752
2457652,9/20/2016,Tue,0.00075937,0.052165,0.00097656
2457653,9/21/2016,Wed,0.00075335,0.051467,0.00095694
2457654,9/22/2016,Thu,0.00074631,0.050315,0.00094251
2457655,9/23/2016,Fri,0.00074687,0.050454,0.00094607
2457658,9/26/2016,Mon,0.00074409,0.05144,0.00096339
2457659,9/27/2016,Tue,0.0007508,0.051493,0.00096618
2457660,9/28/2016,Wed,0.00075307,0.052301,0.00098039
2457661,9/29/2016,Thu,0.00075707,0.052604,0.00097752
2457662,9/30/2016,Fri,0.00075137,0.05168,0.00096525
2457665,10/3/2016,Mon,0.00075995,0.052138,0.00098522
2457666,10/4/2016,Tue,0.00077169,0.053362,0.001
2457667,10/5/2016,Wed,0.00078443,0.05618,0.00101523
2457668,10/6/2016,Thu,0.0007941,0.056306,0.00102564
2457669,10/7/2016,Fri,0.00079064,0.057703,0.00102354
2457673,10/11/2016,Tue,0.00079441,0.057208,0.00104167
2457674,10/12/2016,Wed,0.00079474,0.057339,0.00105374
2457675,10/13/2016,Thu,0.00079284,0.056851,0.00106724
2457676,10/14/2016,Fri,0.00079743,0.057241,0.00106952
2457679,10/17/2016,Mon,0.00079632,0.057471,0.00107066
2457680,10/18/2016,Tue,0.00079252,0.056657,0.00106157
2457681,10/19/2016,Wed,0.00078566,0.056529,0.00105932
2457682,10/20/2016,Thu,0.00078505,0.056818,0.00106724
2457683,10/21/2016,Fri,0.00078753,0.05711,0.00107643
2457686,10/24/2016,Mon,0.00078535,0.056689,0.00105374
2457687,10/25/2016,Tue,0.00078728,0.056402,0.00104167
2457688,10/26/2016,Wed,0.00078428,0.056625,0.00103842
2457689,10/27/2016,Thu,0.00078551,0.056625,0.00102881
2457690,10/28/2016,Fri,0.00078462,0.056786,0.00102669
2457693,10/31/2016,Mon,0.00078351,0.056306,0.00102354
2457694,11/1/2016,Tue,0.00077469,0.054825,0.00100503
2457695,11/2/2016,Wed,0.00076902,0.053937,0.00100705
2457696,11/3/2016,Thu,0.00077169,0.05534,0.00101937
2457697,11/4/2016,Fri,0.0007646,0.054645,0.00099503
2457700,11/7/2016,Mon,0.00077529,0.054885,0.00100301
2457701,11/8/2016,Tue,0.00077862,0.054765,0.00099503
2457702,11/9/2016,Wed,0.00076577,0.053163,0.00098425
2457703,11/10/2016,Thu,0.00078087,0.053333,0.0010142
2457707,11/14/2016,Mon,0.00081986,0.058156,0.0010661
2457708,11/15/2016,Tue,0.00081584,0.058823,0.00106952
2457709,11/16/2016,Wed,0.00081385,0.058997,0.00106496
2457710,11/17/2016,Thu,0.00081451,0.058685,0.00106724
2457711,11/18/2016,Fri,0.00082256,0.060569,0.00108108
2457714,11/21/2016,Mon,0.00082189,0.059952,0.00107411
2457715,11/22/2016,Tue,0.00082121,0.059666,0.00106157
2457716,11/23/2016,Wed,0.00083565,0.060386,0.00108108
2457718,11/25/2016,Fri,,0.060735,
2457721,11/28/2016,Mon,0.0008393,0.059952,0.00109529
2457722,11/29/2016,Tue,0.00084291,0.060459,0.00108814
2457723,11/30/2016,Wed,0.00084484,0.059988,0.0010846
2457724,12/1/2016,Thu,0.00085423,0.06135,0.00110132
2457725,12/2/2016,Fri,0.00084987,0.061162,0.00108696
2457728,12/5/2016,Mon,0.00085468,0.060168,0.00107296
2457729,12/6/2016,Tue,0.00085169,0.059559,0.00106045
2457730,12/7/2016,Wed,0.00084663,0.05963,0.00105708
2457731,12/8/2016,Thu,0.00085082,0.058377,0.00106157
2457732,12/9/2016,Fri,0.0008557,0.058997,0.00107875
2457735,12/12/2016,Mon,0.00085902,0.059312,0.00108108
2457736,12/13/2016,Tue,0.00085939,0.058789,0.00106724
2457737,12/14/2016,Wed,0.00085497,0.058445,0.00105932
2457738,12/15/2016,Thu,0.00088139,0.061958,0.0010917
2457739,12/16/2016,Fri,0.00087829,0.062305,0.00110375
2457742,12/19/2016,Mon,0.00087574,0.0625,0.00107875
2457743,12/20/2016,Tue,0.00088295,0.063291,0.0010989
2457744,12/21/2016,Wed,0.00087597,0.062383,0.00109409
2457745,12/22/2016,Thu,0.00088295,0.063411,0.00110132
2457746,12/23/2016,Fri,0.00088295,0.063532,0.00110497
2457751,12/28/2016,Wed,0.00087597,0.063091,0.00110988
2457752,12/29/2016,Thu,0.00087062,0.062267,0.00111111
2457753,12/30/2016,Fri,0.00086161,0.061576,0.00110742
2457757,1/3/2017,Tue,0.00086798,0.062696,0.00107411
2457758,1/4/2017,Wed,0.00085717,0.060901,0.00105263
2457759,1/5/2017,Thu,0.00084792,0.060277,0.00103199
2457760,1/6/2017,Fri,0.00084987,0.06079,0.00104058
2457763,1/9/2017,Mon,0.00084555,0.060533,0.00102249
2457764,1/10/2017,Tue,0.00084284,0.060006,0.00102564
2457765,1/11/2017,Wed,0.00083986,0.059559,0.00102145
2457766,1/12/2017,Thu,0.00083078,0.059137,0.00101729
2457767,1/13/2017,Fri,0.00083565,0.059666,0.00102775
2457770,1/16/2017,Mon,,0.059453,
2457771,1/17/2017,Tue,0.00082053,0.058824,0.0010101
2457772,1/18/2017,Wed,0.00082324,0.058411,0.00103093
2457773,1/19/2017,Thu,0.00083216,0.058997,0.00104384
2457774,1/20/2017,Fri,0.00082888,0.059207,0.00103627
2457777,1/23/2017,Mon,0.0008229,0.058343,0.00101729
2457778,1/24/2017,Tue,0.00082155,0.058462,0.00101215
2457779,1/25/2017,Wed,0.0008332,0.059067,0.00100502
2457780,1/26/2017,Thu,0.00083846,0.059312,0.00102669
2457781,1/27/2017,Fri,0.00084128,0.05988,0.00103413
2457784,1/30/2017,Mon,0.00083564,0.058479,0.00101937
2457785,1/31/2017,Tue,0.00082734,0.057837,0.00100705
2457786,2/1/2017,Wed,0.00082802,0.056818,0.00100402
2457787,2/2/2017,Thu,0.00081651,0.056465,0.00099404
2457788,2/3/2017,Fri,0.00081986,0.05787,0.00100604
2457791,2/6/2017,Mon,0.00081219,0.056818,0.00098619
2457792,2/7/2017,Tue,0.0008112,0.056818,0.00099108
2457793,2/8/2017,Wed,0.00080401,0.05637,0.00098232
2457794,2/9/2017,Thu,0.00080466,0.056449,0.00097943
2457795,2/10/2017,Fri,0.00081351,0.056754,0.00100503
2457798,2/13/2017,Mon,0.00081385,0.055648,0.000999
2457799,2/14/2017,Tue,0.0008089,0.05585,0.00099404
2457800,2/15/2017,Wed,0.00081651,0.055928,0.00100604
2457801,2/16/2017,Thu,0.00080678,0.055249,0.00098522
2457802,2/17/2017,Fri,0.00080369,0.05554,0.00098814
2457806,2/21/2017,Tue,0.00081206,0.055897,0.0010101
2457807,2/22/2017,Wed,0.00080727,0.055556,0.000999
2457808,2/23/2017,Thu,0.00080028,0.055556,0.00098425
2457809,2/24/2017,Fri,0.0007919,0.054734,0.00097182
2457812,2/27/2017,Mon,0.00079426,0.054526,0.00096618
2457813,2/28/2017,Tue,0.00079441,0.054705,0.00096993
2457814,3/1/2017,Wed,0.00080629,0.054555,0.00098328
2457815,3/2/2017,Thu,0.00080616,0.054555,0.00099701
2457816,3/3/2017,Fri,0.00081252,0.056625,0.00101112
2457819,3/6/2017,Mon,0.00080989,0.056148,0.00101317
2457820,3/7/2017,Tue,0.00081751,0.056497,0.00103306
2457821,3/8/2017,Wed,0.00082631,0.057471,0.00104822
2457822,3/9/2017,Thu,0.00082665,0.058343,0.00105708
2457823,3/10/2017,Fri,0.00082836,0.059207,0.00105932
2457826,3/13/2017,Mon,0.00082836,0.058754,0.00106157
2457827,3/14/2017,Tue,0.00082939,0.058824,0.00106157
2457828,3/15/2017,Wed,0.00083078,0.059137,0.00106383
2457829,3/16/2017,Thu,0.00081005,0.057274,0.0010352
2457830,3/17/2017,Fri,0.0008112,0.057471,0.00104822
2457833,3/20/2017,Mon,0.00080989,0.058038,0.00103306
2457834,3/21/2017,Tue,0.00080642,0.05777,0.00103093
2457835,3/22/2017,Wed,0.00079887,0.056883,0.00103093
2457836,3/23/2017,Thu,0.00079505,0.05698,0.00102564
2457837,3/24/2017,Fri,0.00080188,0.056721,0.00103413
2457840,3/27/2017,Mon,0.0007919,0.055741,0.00102145
2457841,3/28/2017,Tue,0.00079359,0.055741,0.0010352
2457842,3/29/2017,Wed,0.00079679,0.055157,0.00104712
2457843,3/30/2017,Thu,0.00080085,0.055249,0.00104602
2457844,3/31/2017,Fri,0.0008006,0.055371,0.00106157
2457847,4/3/2017,Mon,0.00080079,0.055066,0.00105263
2457848,4/4/2017,Tue,0.00079378,0.054526,0.00104167
2457849,4/5/2017,Wed,0.00079822,0.054764,0.00103627
2457850,4/6/2017,Thu,0.00079644,0.054885,0.00104493
2457851,4/7/2017,Fri,0.00078958,0.054348,0.00103199
2457854,4/10/2017,Mon,0.00079695,0.055741,0.00106157
2457855,4/11/2017,Tue,0.00079064,0.055741,0.0010582
2457856,4/12/2017,Wed,0.00078382,0.054615,0.00103734
2457857,4/13/2017,Thu,0.00077529,0.053879,0.00102354
2457861,4/17/2017,Mon,0.00077481,,0.00102459
2457862,4/18/2017,Tue,0.00077571,0.054289,0.00101317
2457863,4/19/2017,Wed,0.00077771,0.054885,0.00101937
2457864,4/20/2017,Thu,0.00077953,0.054975,0.0010225
2457865,4/21/2017,Fri,0.00077771,0.055617,0.00101937
2457868,4/24/2017,Mon,0.00078628,0.056148,0.00104493
2457869,4/25/2017,Tue,0.00078815,0.056054,0.00104603
2457870,4/26/2017,Wed,0.00079001,0.05685,0.00105152
2457871,4/27/2017,Thu,0.00078846,0.057274,0.00105708
2457872,4/28/2017,Fri,0.00078827,0.057438,0.00105485
2457875,5/1/2017,Mon,0.00078939,,0.00106157
2457876,5/2/2017,Tue,0.00079549,0.058997,0.00107991
2457877,5/3/2017,Wed,0.00079695,0.059347,0.00109409
2457878,5/4/2017,Thu,0.00081285,0.060606,0.00111235
2457879,5/5/2017,Fri,0.00081252,0.061463,0.0010977
2457882,5/8/2017,Mon,0.0008112,0.06105,0.0010929
2457883,5/9/2017,Tue,0.00081717,0.061652,0.00110375
2457884,5/10/2017,Wed,0.00081551,0.061387,0.00110011
2457885,5/11/2017,Thu,0.00081717,0.061087,0.00109409
2457886,5/12/2017,Fri,0.00081054,0.06135,0.00108108
2457889,5/15/2017,Mon,0.00080759,0.060277,0.00106383
2457890,5/16/2017,Tue,0.00080792,0.059809,0.00106157
2457891,5/17/2017,Wed,0.00079632,0.059172,0.00105597
2457892,5/18/2017,Thu,0.0007924,0.059488,0.00106724
2457893,5/19/2017,Fri,0.00079474,0.05963,0.00105708
2457897,5/23/2017,Tue,0.00079014,0.058343,0.00104493
2457898,5/24/2017,Wed,0.00079632,0.05872,0.00106044
2457899,5/25/2017,Thu,0.00079426,0.058309,0.00104932
2457900,5/26/2017,Fri,0.0007869,0.057837,0.00103734
2457904,5/30/2017,Tue,0.0007897,0.057904,0.00105932
2457905,5/31/2017,Wed,0.00078846,0.05777,0.00105263
2457906,6/1/2017,Thu,0.00078815,0.058377,0.00107066
2457907,6/2/2017,Fri,0.00078197,0.058173,0.00106952
2457910,6/5/2017,Mon,0.00077771,0.057078,0.00104932
2457911,6/6/2017,Tue,0.00077169,0.056948,0.00103842
2457912,6/7/2017,Wed,0.00077229,0.056818,0.00105042
2457913,6/8/2017,Thu,0.00077741,0.056818,0.00105485
2457914,6/9/2017,Fri,0.00078846,0.057637,0.00106157
2457917,6/12/2017,Mon,0.00078753,0.058377,0.00105708
2457918,6/13/2017,Tue,0.00079127,0.059453,0.00107411
2457919,6/14/2017,Wed,0.00078136,0.058962,0.0010582
2457920,6/15/2017,Thu,0.00079568,0.059312,0.00108225
2457921,6/16/2017,Fri,0.00079441,0.059666,0.00107991
2457924,6/19/2017,Mon,0.00079919,0.059988,0.00108578
2457925,6/20/2017,Tue,0.00080143,0.060277,0.00108225
2457926,6/21/2017,Wed,0.00080272,0.060569,0.00108814
2457927,6/22/2017,Thu,0.00079613,0.060314,0.00106838
2457928,6/23/2017,Fri,0.00079359,0.059844,0.00107527
2457931,6/26/2017,Mon,0.00080208,0.060496,0.00108225
2457932,6/27/2017,Tue,0.00079887,0.060024,0.00108225
2457933,6/28/2017,Wed,0.00079676,0.059595,0.00108225
2457934,6/29/2017,Thu,0.00080401,0.059418,0.00109409
2457940,7/5/2017,Wed,0.00081852,0.062696,0.00110619
2457941,7/6/2017,Thu,0.00081451,0.062461,0.00110132
2457942,7/7/2017,Fri,0.00081952,0.063131,0.00109409
2457945,7/10/2017,Mon,0.0008244,0.065703,0.00111359
2457946,7/11/2017,Tue,0.00082324,0.064475,0.00111857
2457947,7/12/2017,Wed,0.00081597,0.063171,0.0010846
2457948,7/13/2017,Thu,0.00081691,0.062696,0.00109051
2457949,7/14/2017,Fri,0.00081087,0.063654,0.00108578
2457952,7/17/2017,Mon,0.00080792,0.062228,0.00107527
2457953,7/18/2017,Tue,0.00080401,0.061843,0.00107527
2457954,7/19/2017,Wed,0.00080292,0.061614,0.00107759
2457955,7/20/2017,Thu,0.00080401,0.061805,0.00108578
2457956,7/21/2017,Fri,0.00079315,0.060864,0.00106383
2457959,7/24/2017,Mon,0.00079347,0.060606,0.00106383
2457960,7/25/2017,Tue,0.00079663,0.061312,0.00107643
2457961,7/26/2017,Wed,0.00079568,0.061087,0.00108342
2457962,7/27/2017,Thu,0.00079033,0.059559,0.00107066
2457963,7/28/2017,Fri,0.00078923,0.060387,0.00107527
2457966,7/31/2017,Mon,0.00078722,0.059666,0.0010627
2457967,8/1/2017,Tue,0.00078753,0.059737,0.00105932
2457968,8/2/2017,Wed,0.00078815,0.059988,0.00106045
2457969,8/3/2017,Thu,0.00078784,0.060716,0.00104275
2457970,8/4/2017,Fri,0.00079017,0.05988,0.00103199
2457974,8/8/2017,Tue,0.00079001,0.061013,0.00102564
2457975,8/9/2017,Wed,0.00078382,0.060277,0.00101833
2457976,8/10/2017,Thu,0.0007765,0.058548,0.00101523
2457977,8/11/2017,Fri,0.00077619,0.058514,0.00101317
2457980,8/14/2017,Mon,0.00077741,0.058928,0.00102987
2457981,8/15/2017,Tue,0.00078659,0.059207,0.00104822
2457982,8/16/2017,Wed,0.00078566,0.059952,0.0010352
2457983,8/17/2017,Thu,0.00077589,0.058754,0.0010225
2457984,8/18/2017,Fri,0.00076843,0.058309,0.00101215
2457987,8/21/2017,Mon,0.00077379,0.058754,0.00101523
2457988,8/22/2017,Tue,0.00077469,0.058754,0.00102354
2457989,8/23/2017,Wed,0.00077349,0.058617,0.00101833
2457990,8/24/2017,Thu,0.00077469,0.059067,0.00102041
2457991,8/25/2017,Fri,0.00077469,0.058754,0.00102249
2457994,8/28/2017,Mon,0.00076754,,0.00101729
2457995,8/29/2017,Tue,0.00075307,0.056818,0.00099602
2457996,8/30/2017,Wed,0.00076226,0.057339,0.00100806
2457997,8/31/2017,Thu,0.00076053,0.05767,0.00101112
2457998,9/1/2017,Fri,0.00075364,0.057143,0.000998
2458002,9/5/2017,Tue,0.00074883,0.055928,0.00099108
2458003,9/6/2017,Wed,0.00074464,0.056275,0.00098619
2458004,9/7/2017,Thu,0.00074381,0.056211,0.0009901
2458005,9/8/2017,Fri,0.00073995,0.054915,0.00098328
2458008,9/11/2017,Mon,0.00074911,0.056022,0.00100301
2458009,9/12/2017,Tue,0.0007525,0.056338,0.00101626
2458010,9/13/2017,Wed,0.00075024,0.055835,0.00101523
2458011,9/14/2017,Thu,0.0007542,0.056338,0.00101729
2458012,9/15/2017,Fri,0.00075193,0.056497,0.00102145
2458015,9/18/2017,Mon,0.00076081,0.057045,0.0010395
2458016,9/19/2017,Tue,0.00076139,0.058309,0.00104932
2458017,9/20/2017,Wed,0.00076053,0.057537,0.00105485
2458018,9/21/2017,Thu,0.00077289,0.058997,0.00106838
2458019,9/22/2017,Fri,0.0007708,0.058927,0.0010661
2458022,9/25/2017,Mon,0.00077169,0.058997,0.0010846
2458023,9/26/2017,Tue,0.00076725,0.058789,0.00107527
2458024,9/27/2017,Wed,0.0007768,0.059207,0.00108696
2458025,9/28/2017,Thu,0.00077771,0.059453,0.0010846
2458026,9/29/2017,Fri,0.00077529,0.059312,0.00108342
2458029,10/2/2017,Mon,0.00078228,0.060314,0.0010929
2458030,10/3/2017,Tue,0.00078474,0.060205,0.0010989
2458031,10/4/2017,Wed,0.00078166,0.059435,0.0010929
2458032,10/5/2017,Thu,0.00078106,0.060024,0.0010929
2458033,10/6/2017,Fri,0.00078815,0.06015,0.00109409
2458037,10/10/2017,Tue,0.00077319,0.058411,0.00107759
2458038,10/11/2017,Wed,0.00077349,0.058309,0.00107296
2458039,10/12/2017,Thu,0.0007714,0.058156,0.00106496
2458040,10/13/2017,Fri,0.00076666,0.05814,0.00106045
2458043,10/16/2017,Mon,0.00076431,0.057438,0.00105485
2458044,10/17/2017,Tue,0.00077589,0.058445,0.00107411
2458045,10/18/2017,Wed,0.00077953,0.058997,0.00108108
2458046,10/19/2017,Thu,0.00077529,0.058737,0.00108225
2458047,10/20/2017,Fri,0.00077741,0.058565,0.0010846
2458050,10/23/2017,Mon,0.0007832,0.058841,0.0010917
2458051,10/24/2017,Tue,0.00078136,0.058703,0.00108108
2458052,10/25/2017,Wed,0.00078075,0.059207,0.00108814
2458053,10/26/2017,Thu,0.00078197,0.058928,0.00107527
2458054,10/27/2017,Fri,0.0007869,0.059809,0.00108696
2458057,10/30/2017,Mon,0.00078382,0.059755,0.00108696
2458058,10/31/2017,Tue,0.00078443,0.059453,0.00108696
2458059,11/1/2017,Wed,0.00078382,0.059032,0.00106952
2458060,11/2/2017,Thu,0.00078136,0.058548,0.0010661
2458061,11/3/2017,Fri,0.00078075,0.058531,0.00107527
2458064,11/6/2017,Mon,0.00078412,0.059119,0.0010846
2458065,11/7/2017,Tue,0.00078014,0.058806,0.00107643
2458066,11/8/2017,Wed,0.00077741,0.058841,0.00107411
2458067,11/9/2017,Thu,0.00077619,0.05848,0.00106724
2458068,11/10/2017,Fri,0.0007768,0.058823,0.0010627
2458072,11/14/2017,Tue,0.00078566,0.059049,0.00107643
2458073,11/15/2017,Wed,0.00077589,0.058428,0.00106383
2458074,11/16/2017,Thu,0.00078197,0.058685,0.00107181
2458075,11/17/2017,Fri,0.00077529,0.058531,0.00106383
2458078,11/20/2017,Mon,0.00077349,0.058326,0.0010661
2458079,11/21/2017,Tue,0.00078136,0.058824,0.00107527
2458080,11/22/2017,Wed,0.00077469,0.058945,0.00106383
2458081,11/23/2017,Thu,,0.058497,
2458082,11/24/2017,Fri,,0.058651,
2458086,11/28/2017,Tue,0.00076813,0.058582,0.00104275
2458087,11/29/2017,Wed,0.00077499,0.059189,0.00105485
2458088,11/30/2017,Thu,0.00078014,0.06035,0.00106045
2458089,12/1/2017,Fri,0.00078289,0.060901,0.00106724
2458092,12/4/2017,Mon,0.00078167,0.061237,0.00107411
2458093,12/5/2017,Tue,0.00078597,0.061406,0.00108578
2458094,12/6/2017,Wed,0.00078939,0.062054,0.00109769
2458095,12/7/2017,Thu,0.000796,0.062854,0.00110742
2458096,12/8/2017,Fri,0.00079951,0.063211,0.00111732
2458099,12/11/2017,Mon,0.00079983,0.063151,0.0011274
2458100,12/12/2017,Tue,0.00080337,0.063371,0.00112867
2458101,12/13/2017,Wed,0.00080143,0.063674,0.00113636
2458102,12/14/2017,Thu,0.00079474,0.062461,0.00113379
2458103,12/15/2017,Fri,0.00079253,0.062559,0.00112994
2458106,12/18/2017,Mon,0.00079252,0.06215,0.00110497
2458107,12/19/2017,Tue,0.00079001,0.0619,0.00109051
2458108,12/20/2017,Wed,0.00078877,0.061786,0.00108342
2458109,12/21/2017,Thu,0.00078815,0.061939,0.00108696
2458110,12/22/2017,Fri,0.00078505,0.061824,0.00107527
2458115,12/27/2017,Wed,0.0007765,0.060606,0.0010846
2458116,12/28/2017,Thu,0.0007711,0.059737,0.00107759
2458117,12/29/2017,Fri,0.00076754,0.059294,0.00106383
2458121,1/2/2018,Tue,0.00075937,0.058617,0.00106496
2458122,1/3/2018,Wed,0.00075764,0.058394,0.00104822
2458123,1/4/2018,Thu,0.00075821,0.058377,0.0010395
2458124,1/5/2018,Fri,0.00075621,0.058292,0.00103199
2458127,1/8/2018,Mon,0.00075592,0.058241,0.00102669
2458128,1/9/2018,Tue,0.00076053,0.058634,0.00102669
2458129,1/10/2018,Wed,0.00075592,0.05836,0.00102775
2458130,1/11/2018,Thu,0.00075534,0.058789,0.00101626
2458131,1/12/2018,Fri,0.00075137,0.058411,0.00106383
2458134,1/15/2018,Mon,,0.05772,
2458135,1/16/2018,Tue,0.00074743,0.058497,0.001002
2458136,1/17/2018,Wed,0.00074687,0.058106,0.00099503
2458137,1/18/2018,Thu,0.00074968,0.058514,0.00099404
2458138,1/19/2018,Fri,0.00074771,0.058685,0.00098619
2458141,1/22/2018,Mon,0.00074855,0.058703,0.00098039
2458142,1/23/2018,Tue,0.00074855,0.058893,0.000999
2458143,1/24/2018,Wed,0.00073478,0.058173,0.00098135
2458144,1/25/2018,Thu,0.00073316,0.057078,0.00097752
2458145,1/26/2018,Fri,0.00073586,0.057471,0.00098039
2458148,1/29/2018,Mon,0.00074187,0.057687,0.00098619
2458149,1/30/2018,Tue,0.00074023,0.05782,0.00099305
2458150,1/31/2018,Wed,0.00074187,0.058038,0.00099404
2458151,2/1/2018,Thu,0.00074436,0.058173,0.001001
2458152,2/2/2018,Fri,0.00074687,0.05836,0.001
2458155,2/5/2018,Mon,0.00074659,0.059259,0.001002
2458156,2/6/2018,Tue,0.00074771,0.059506,0.0010101
2458157,2/7/2018,Wed,0.00075477,0.059916,0.00101626
2458158,2/8/2018,Thu,0.00075764,0.061181,0.00102249
2458159,2/9/2018,Fri,0.00075879,0.061143,0.00102881
2458162,2/12/2018,Mon,0.00075534,0.060883,0.00103306
2458163,2/13/2018,Tue,0.0007525,0.060223,0.00102881
2458164,2/14/2018,Wed,0.00074996,0.060314,0.00102564
2458165,2/15/2018,Thu,0.00073695,0.059435,0.000998
2458166,2/16/2018,Fri,0.00073667,0.0594,0.00099206
2458170,2/20/2018,Tue,0.00074353,,0.00099701
2458171,2/21/2018,Wed,0.00074911,0.060846,0.000999
